,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1mfa,"Carbohydrates_90;
",O([C@H]1[C@H](O[C@H]2O[C@@H]([C@H](O)C[C@H]2O)C)[C@H](O)[C@H](O[C@@H]1OC)CO)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>9</sub>H<sub>3</sub><sub>4</sub>O<sub>1</sub><sub>4</sub>,486.465,33,33,3,35,7,8,14
0,GAL-(1-3)GAL,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@@H](O)[C@H](O[C@@H](O)[C@@H]1O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,Methyl laminarabioside,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@@H](O)[C@H](O[C@@H](OC)[C@@H]1O)CO)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>,356.323,24,24,2,25,5,7,11
0,,,,,,,,,,,,,,,,,,,,
0,GLC-(1-3)BDF,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@@](OC[C@@H](O)[C@H]1O)(O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,Turanose,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@@](O[C@@H]([C@H]1O)CO)(O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,5,8,11
0,GLC-(1-4)GLC-(1-4)XYS,"Other_90; Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1[C@H](O)[C@@H](O)[C@@H](OC1)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>7</sub>H<sub>3</sub><sub>0</sub>O<sub>1</sub><sub>5</sub>,474.411,32,32,3,34,6,10,15
0,CID5288413,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,D-Panose,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,GLC-(4-1)G4D,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)[C@H]1O[C@@H](C[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,4,7,10
0,GLC-(4-1)GLC-(4-1)G4D,"Carbohydrates_90;
",O1[C@@H]([C@@H](O[C@H]2O[C@@H](C[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O)CO[C@@H]1CO)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>4</sub>,472.438,32,32,3,34,7,9,14
0,CID5288433,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O)[C@H]1O[C@@H](C[C@H](O)[C@H]1O)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>9</sub>,310.298,21,21,2,22,3,6,9
0,GLC-(6-1)FUC,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O1C(OC[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>9</sub>,310.298,21,21,2,22,3,6,9
0,"4,6-DIDEOXYGLUCOSE","Carbohydrates_90; Carbohydrates_95;
",O1[C@@H](C[C@H](O)[C@@H](O)[C@H]1O)C,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>4</sub>,148.157,10,10,1,10,0,3,4
0,CID5288438,"Carbohydrates_90;
",F[C@H]1O[C@@H](C[C@H](O)[C@H]1O)[C@H](O)[O-],,,,,,,,,C<sub>6</sub>H<sub>9</sub>FO<sub>5</sub>,180.131,12,12,1,12,1,3,5
0,CID5288439,"Carbohydrates_90;
",F[C@H]1O[C@@H](C[C@H](O)[C@H]1O)C(O)O,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>0</sub>FO<sub>5</sub>,181.139,12,12,1,12,1,4,5
0,Cellotetraitol,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H]1O[C@@H]([C@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>2</sub><sub>4</sub>H<sub>4</sub><sub>4</sub>O<sub>2</sub><sub>1</sub>,668.594,45,45,3,47,14,15,21
0,Maltotriitol,"Other_90; Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>4</sub>O<sub>1</sub><sub>6</sub>,506.453,34,34,2,35,11,12,16
0,MAL-(1-2)EGL,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)OCCO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>6</sub>O<sub>1</sub><sub>2</sub>,386.349,26,26,2,27,7,8,12
0,Sophorose,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@@H](O)[C@H](O)[C@H](O[C@@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,MAN-(1-3)MAN-(6-1)MAN,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@H](O[C@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,MAN-(1-3)MAN,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@H](OC[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,4,7,10
0,MAN-(1-4)MAN-(1-4)MAN,"Carbohydrates_90;
",O1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@@H]2O)CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1[C@H](O)[C@H](O)CO[C@@H]1CO)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>5</sub>,488.438,33,33,3,35,7,10,15
0,methyl lactoside,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@H](O)[C@H](O[C@@H]1CO)OC)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>,356.323,24,24,2,25,5,7,11
0,Methyl beta-melibioside,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@H](OC[C@H]2O[C@H](OC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>4</sub>O<sub>1</sub><sub>1</sub>,356.323,24,24,2,25,5,7,11
0,MAN-(2-1)ARB,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@@H](O)[C@H](O)[C@H](OC1)CO)[C@H]1OC[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>2</sub><sub>0</sub>O<sub>9</sub>,296.271,20,20,2,21,3,6,9
0,MAN-(3-1)MAN-(2-1)MAN,"Carbohydrates_90;
",O([C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO)CO)[C@H]1[C@H](O)[C@H](O[C@@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,MAN-(3-1)MAN,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@H](O[C@H](O)[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,,,,,,,,,,,,,,,,,,,,
0,MAN-(4-1)MAN,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@H](O)CO[C@@H]1CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,4,7,10
0,MAN-(1-6)BMA,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@H](OC[C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>0</sub>,326.297,22,22,2,23,4,7,10
0,Xylobiose,"Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](OC1)O)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>0</sub>H<sub>1</sub><sub>8</sub>O<sub>9</sub>,282.245,19,19,2,20,2,6,9
0,Xylobiose,"Carbohydrates_90;
",O([C@@H]1[C@H](O)[C@@H](O)[C@H](OC1)O)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>0</sub>H<sub>1</sub><sub>8</sub>O<sub>9</sub>,282.245,19,19,2,20,2,6,9
0,CID5289598,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](OC2)O)OC1)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>6</sub>O<sub>1</sub><sub>3</sub>,414.359,28,28,3,30,4,8,13
0,XYS-(1-4)XYS-(1-4)XYS,"Carbohydrates_90;
",O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC2)O)OC1)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>6</sub>O<sub>1</sub><sub>3</sub>,414.359,28,28,3,30,4,8,13
0,XYS-(4-1)GLC,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H](O[C@@H]2[C@@H](O)[C@H](O)COC2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>2</sub><sub>0</sub>O<sub>9</sub>,296.271,20,20,2,21,3,6,9
0,XYS-(2-1)GAL-(2-1)FUC,"Carbohydrates_90;
",O([C@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]1O[C@@H]1[C@@H](O)[C@H](O)CO[C@@H]1O)CO)[C@@H]1O[C@H]([C@@H](O)[C@@H](O)[C@@H]1O)C,,,,,,,,,C<sub>1</sub><sub>7</sub>H<sub>3</sub><sub>0</sub>O<sub>1</sub><sub>4</sub>,458.412,31,31,3,33,5,9,14
0,XYS-(4-1)GLC,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@H](O[C@H]2[C@H](O)[C@@H](O)COC2)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>2</sub><sub>0</sub>O<sub>9</sub>,296.271,20,20,2,21,3,6,9
0,AHR-(1-3)XYS-(1-4)XYS,"Carbohydrates_90;
",O([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC2)O)OC[C@H]1O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>6</sub>O<sub>1</sub><sub>3</sub>,414.359,28,28,3,30,5,8,13
0,Gulonic acid,"Carbohydrates_90;
",O[C@@H]([C@@H](O)[C@@H](O)C(=O)O)[C@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>7</sub>,196.155,13,13,0,12,5,6,7
0,CID531518,"Other_90;
",O=C(NC(Cc1ccccc1)C(=O)OC)CCCCCCC,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>2</sub><sub>7</sub>NO<sub>3</sub>,305.412,22,22,1,22,12,1,4
0,"l-Phenylalanine, N-caproyl-, methyl ester","Other_90;
",O(C(=O)C(NC(=O)CCCCC)Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>2</sub><sub>3</sub>NO<sub>3</sub>,277.359,20,20,1,20,10,1,4
0,xylitol,"Carbohydrates_90;
",OC(C(O)CCO)C(O)CCO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>6</sub>O<sub>5</sub>,180.199,12,12,0,11,6,5,5
0,CID5315350,"Other_90; Carbohydrates_90;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O)CO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,C<sub>1</sub><sub>7</sub>H<sub>3</sub><sub>0</sub>O<sub>1</sub><sub>5</sub>,474.411,32,32,3,34,6,10,15
0,CBDivE_006660,"Other_90;
",O=C(NC(Cc1ccccc1)C(=O)OC)C(C)(C)C,,,,,,,,,C<sub>1</sub><sub>5</sub>H<sub>2</sub><sub>1</sub>NO<sub>3</sub>,263.332,19,19,1,19,7,1,4
0,Coriose,"Carbohydrates_90; Carbohydrates_95;
",OC(C(O)C(=O)C(O)CO)C(O)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>7</sub>,210.182,14,14,0,13,6,6,7
0,Cymarose,"Carbohydrates_90; Carbohydrates_95;
",O1C([C@@H](O)[C@H](OC)C[C@H]1O)C,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>4</sub>,162.184,11,11,1,11,1,2,4
0,Agarobiose dimethylacetal,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O(C1C(OCC1O)C(O)C(OC)OC)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>6</sub>O<sub>1</sub><sub>1</sub>,370.35,25,25,2,26,7,6,11
0,Ethyl glucoside,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OCC)CO,,,,,,,,,C<sub>8</sub>H<sub>1</sub><sub>6</sub>O<sub>6</sub>,208.209,14,14,1,14,3,4,6
0,Laevuflex,"Carbohydrates_90; Carbohydrates_95;
",O1[C@@](O)([C@H](O)[C@H](O)[C@H](O)C1)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>6</sub>,180.156,12,12,1,12,1,5,6
0,CHEBI:546811,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O)[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,Manninotriose,"Carbohydrates_90;
",O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>8</sub>H<sub>3</sub><sub>2</sub>O<sub>1</sub><sub>6</sub>,504.437,34,34,3,36,7,11,16
0,,,,,,,,,,,,,,,,,,,,
0,Methyl di-alpha-L-rhamnoside,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@H]1C)OC)[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>4</sub>O<sub>9</sub>,324.324,22,22,2,23,3,5,9
0,CID5319755,"Carbohydrates_90;
",O[C@H]([C@H](O)[C@@H](O)C=O)[C@@H](O)C,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>5</sub>,164.156,11,11,0,10,4,4,5
0,CID5319816,"Carbohydrates_90;
",O1[C@@H](O)[C@H](OC)[C@@H](O)[C@H](O)C1,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>5</sub>,164.156,11,11,1,11,1,3,5
0,Cymarose,"Carbohydrates_90; Carbohydrates_95;
",O1[C@H]([C@H](O)[C@@H](OC)C[C@@H]1O)C,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>4</sub>,162.184,11,11,1,11,1,2,4
0,Sophorose,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]1O)CO)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,CID5321995,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O(C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,trehalose,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O([C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>2</sub>O<sub>1</sub><sub>1</sub>,342.296,23,23,2,24,4,8,11
0,B-Octylglucoside,"Other_90; Carbohydrates_90;
",O1[C@H]([C@@H](O)[C@H](O)[C@H](O)[C@H]1OCCCCCCCC)CO,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>8</sub>O<sub>6</sub>,292.369,20,20,1,20,9,4,6
0,CID5327005,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](OCCCCCC)[C@@H]1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>4</sub>O<sub>6</sub>,264.315,18,18,1,18,7,4,6
0,MolPort-002-319-927,"Other_90;
",O1[C@@H]([C@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](O)[C@H]1OC(=O)C)COC(=O)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>0</sub>O<sub>1</sub><sub>0</sub>,348.303,24,24,1,24,9,1,10
0,"L-Phenylalanine, N-butyryl-, methyl ester","Other_90;
",O(C(=O)C(NC(=O)CCC)Cc1ccccc1)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>1</sub><sub>9</sub>NO<sub>3</sub>,249.306,18,18,1,18,8,1,4
0,isodulcit,"Carbohydrates_90; Carbohydrates_95;
",O1[C@H]([C@@H](O)[C@H](O)[C@H](O)[C@@H]1O)C,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>5</sub>,164.156,11,11,1,11,0,4,5
0,"D-Glucopyranoside, 4-O-decyl-","Carbohydrates_90;
",O1C(C(OCCCCCCCCCC)C(O)C(O)C1O)CO,,,,,,,,,C<sub>1</sub><sub>6</sub>H<sub>3</sub><sub>2</sub>O<sub>6</sub>,320.422,22,22,1,22,11,4,6
0,".alpha.-d-Mannofuranoside, isopropyl-","Carbohydrates_90;
",O1C(C(O)C(O)C1OC(C)C)C(O)CO,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>8</sub>O<sub>6</sub>,222.236,15,15,1,15,4,4,6
0,CID537918,"Other_90; Carbohydrates_90; Carbohydrates_95;
",O1C(C(OCCCCCC)C(O)C(O)C1O)CO,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>2</sub><sub>4</sub>O<sub>6</sub>,264.315,18,18,1,18,7,4,6
0,CID537931,"Carbohydrates_90;
",O1C(C(OC(=O)C)C(OC)C(OC(=O)C)C1O)C,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>1</sub><sub>8</sub>O<sub>7</sub>,262.256,18,18,1,18,5,1,7
0,NSC177911,"Other_90;
",s1(=O)n(OC)c(=O)c2c1cccc2,,,,,,,,,C<sub>8</sub>H<sub>7</sub>NO<sub>3</sub>S,197.211,13,13,2,14,1,0,4
0,"3,4-O-Isopropylidene-d-galactose","Carbohydrates_90;
",O1C2C(OC1(C)C)C(O)C(OC2CO)O,,,,,,,,,C<sub>9</sub>H<sub>1</sub><sub>6</sub>O<sub>6</sub>,220.22,15,15,2,16,1,3,6
0,"1,2,4,6-Tetraacetyl-d-glucose","Other_90;
",O1C(C(OC(=O)C)C(O)C(OC(=O)C)C1OC(=O)C)COC(=O)C,,,,,,,,,C<sub>1</sub><sub>4</sub>H<sub>2</sub><sub>0</sub>O<sub>1</sub><sub>0</sub>,348.303,24,24,1,24,9,1,10
0,CID539902,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1C(C(OCCCCCC)C(O)C(O)C1OC)CO,,,,,,,,,C<sub>1</sub><sub>3</sub>H<sub>2</sub><sub>6</sub>O<sub>6</sub>,278.342,19,19,1,19,8,3,6
0,.alpha.-l-Rhamnopyranose triacetate,"Carbohydrates_90;
",O1C(C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C1O)C,,,,,,,,,C<sub>1</sub><sub>2</sub>H<sub>1</sub><sub>8</sub>O<sub>8</sub>,290.267,20,20,1,20,6,1,8
0,"1,6-Dideoxyhexitol","Carbohydrates_90;
",OC(C(O)C(O)C)C(O)C,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>4</sub>O<sub>4</sub>,150.173,10,10,0,9,3,4,4
0,1-O-Methylhex-2-ulose,"Carbohydrates_90;
",OC(C(O)CO)C(O)C(=O)COC,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>6</sub>,194.182,13,13,0,12,6,4,6
0,CID545865,"Other_95; Other_90; Carbohydrates_90; Carbohydrates_95;
",O1C(C(O)C(O)C(O)C1OC)COC(CC)C,,,,,,,,,C<sub>1</sub><sub>1</sub>H<sub>2</sub><sub>2</sub>O<sub>6</sub>,250.289,17,17,1,17,5,3,6
0,AHR-(1-3)XYS,"Carbohydrates_90;
",O([C@@H]1O[C@H]([C@H](O)[C@H]1O)CO)C1[C@@H](O)COC[C@H]1O,,,,,,,,,C<sub>1</sub><sub>0</sub>H<sub>1</sub><sub>8</sub>O<sub>8</sub>,266.245,18,18,2,19,3,5,8
0,CHEBI:16885,"Carbohydrates_90;
",O1[C@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO[C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)O,,,,,,,,,C<sub>1</sub><sub>7</sub>H<sub>3</sub><sub>0</sub>O<sub>1</sub><sub>6</sub>,490.41,33,33,3,35,8,11,16
0,D-sedoheptulose,"Carbohydrates_90;
",O[C@@H]([C@@H](O)[C@H](O)C(=O)CO)[C@H](O)CO,,,,,,,,,C<sub>7</sub>H<sub>1</sub><sub>4</sub>O<sub>7</sub>,210.182,14,14,0,13,6,6,7
0,gulonate,"Carbohydrates_90;
",O[C@@H]([C@H](O)[C@@H](O)C(=O)[O-])[C@@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>O<sub>7</sub>,195.147,13,13,0,12,5,5,7
0,D-altronate,"Carbohydrates_90;
",O[C@@H]([C@@H](O)[C@H](O)C(=O)[O-])[C@H](O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>1</sub>O<sub>7</sub>,195.147,13,13,0,12,5,5,7
0,Erythrohexulose,"Carbohydrates_90; Carbohydrates_95;
",O[C@@H]([C@@H](O)CO)[C@@H](O)C(=O)CO,,,,,,,,,C<sub>6</sub>H<sub>1</sub><sub>2</sub>O<sub>6</sub>,180.156,12,12,0,11,5,5,6
